,global_id,FACT_DATE_START,FACT_DATE_END,District,Address,UNOM
1242,345656,07.02.2022,18.05.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
1243,370452,22.04.2022,28.07.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
1244,370449,07.02.2022,18.05.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
1245,370450,22.04.2022,15.07.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
1246,370451,06.05.2022,22.08.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
1247,394706,09.08.2022,14.11.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 21/21",21923
1248,364400,02.05.2022,26.09.2022,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
1249,364397,11.02.2022,22.04.2022,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
1250,364398,15.02.2022,22.04.2022,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
1251,364403,09.03.2022,22.11.2022,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
1252,364401,25.04.2022,05.12.2022,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
1253,364402,20.05.2022,22.11.2022,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
1254,364399,15.02.2022,22.04.2022,район Метрогородок,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 13, корпус 5",27927
1255,364439,07.02.2022,29.06.2022,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 2, корпус 7",18043
1256,364440,07.02.2022,04.04.2022,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 2, корпус 7",18043
1257,364444,07.02.2022,14.06.2022,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 2, корпус 7",18043
1258,364442,20.05.2022,03.08.2022,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 2, корпус 7",18043
1259,364443,01.02.2022,03.06.2022,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 2, корпус 7",18043
1260,364441,07.02.2022,03.06.2022,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 2, корпус 7",18043
1261,364449,18.05.2022,29.06.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Короленко, дом 1, корпус 10",11071
1262,364448,18.05.2022,09.11.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Короленко, дом 1, корпус 10",11071
1263,364447,10.02.2022,05.12.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Короленко, дом 1, корпус 10",11071
1264,364499,28.04.2022,29.11.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловский бульвар, дом 31",8615
1265,364563,04.04.2022,01.08.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Первомайская улица, дом 37",19171
1266,364562,04.04.2022,27.07.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Первомайская улица, дом 37",19171
1267,364609,10.01.2022,04.04.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
1268,364606,08.04.2022,28.11.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
1269,364607,17.01.2022,04.04.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
1270,364612,07.02.2022,04.04.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
1271,364610,10.01.2022,04.04.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
1272,364611,18.04.2022,04.08.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
1273,364608,10.01.2022,04.04.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 70, корпус 1",8404
1274,364621,17.01.2022,18.04.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
1275,364622,17.01.2022,18.04.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
1276,364627,25.04.2022,26.09.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
1277,364624,24.01.2022,18.04.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
1278,364625,16.05.2022,28.07.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
1279,364626,15.02.2022,15.06.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
1280,364623,01.02.2022,25.05.2022,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 16, корпус 1",27083
1281,364638,04.04.2022,07.09.2022,район Перово,"город Москва, 3-й проезд Перова Поля, дом 5А",19420
1282,364637,22.04.2022,06.09.2022,район Перово,"город Москва, 3-й проезд Перова Поля, дом 5А",19420
1283,364636,11.05.2022,10.08.2022,район Перово,"город Москва, 3-й проезд Перова Поля, дом 5А",19420
1284,364642,17.01.2022,02.06.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Первомайская улица, дом 26",19165
1285,364641,28.04.2022,15.11.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Первомайская улица, дом 26",19165
1286,364640,17.01.2022,19.07.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Первомайская улица, дом 26",19165
1287,364664,01.02.2022,24.10.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
1288,364665,04.02.2022,16.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
1289,364666,01.02.2022,08.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
1290,364668,01.02.2022,08.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
1291,364669,13.05.2022,31.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
1292,364670,04.02.2022,18.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
1293,364671,01.02.2022,19.10.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
1294,364667,04.04.2022,12.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 6",22765
1295,364712,17.05.2022,30.06.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, Малая Остроумовская улица, дом 1А",17997
1296,364711,04.02.2022,19.08.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, Малая Остроумовская улица, дом 1А",17997
1297,364710,24.01.2022,01.06.2022,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, Малая Остроумовская улица, дом 1А",17997
1298,364779,18.04.2022,09.08.2022,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Большая Черкизовская улица, дом 8, корпус 1",28562
1299,364782,09.05.2022,18.07.2022,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Большая Черкизовская улица, дом 8, корпус 1",28562
1300,364781,04.03.2022,02.06.2022,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Большая Черкизовская улица, дом 8, корпус 1",28562
1301,364780,24.01.2022,18.04.2022,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Большая Черкизовская улица, дом 8, корпус 1",28562
1302,364799,06.05.2022,07.09.2022,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
1303,364800,14.02.2022,15.04.2022,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
1304,364804,19.05.2022,04.10.2022,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
1305,364802,25.04.2022,06.07.2022,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
1306,364803,04.03.2022,07.07.2022,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
1307,364801,06.05.2022,24.08.2022,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
1308,394557,25.03.2022,04.05.2022,район Восточный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточный, улица 9 Мая, дом 12",6329
1309,364820,04.02.2022,24.11.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, 4-я Гражданская улица, дом 37, корпус 1",2326
1310,364821,01.02.2022,28.06.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, 4-я Гражданская улица, дом 37, корпус 1",2326
1311,364825,18.04.2022,09.12.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, 4-я Гражданская улица, дом 37, корпус 1",2326
1312,364823,01.02.2022,14.04.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, 4-я Гражданская улица, дом 37, корпус 1",2326
1313,364824,21.03.2022,28.11.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, 4-я Гражданская улица, дом 37, корпус 1",2326
1314,364822,06.05.2022,26.08.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, 4-я Гражданская улица, дом 37, корпус 1",2326
1315,348693,04.02.2022,22.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Молостовых, дом 11, корпус 2",15109
1316,348699,20.05.2022,01.11.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Молостовых, дом 11, корпус 2",15109
1317,348695,24.05.2022,19.12.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Молостовых, дом 11, корпус 2",15109
1318,348696,01.02.2022,20.06.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Молостовых, дом 11, корпус 2",15109
1319,348697,12.05.2022,19.12.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Молостовых, дом 11, корпус 2",15109
1320,348698,04.02.2022,10.10.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Молостовых, дом 11, корпус 2",15109
1321,348694,12.05.2022,19.12.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Молостовых, дом 11, корпус 2",15109
1322,430618,16.05.2022,18.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Молостовых, дом 11, корпус 2",15109
1323,430617,01.02.2022,16.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Молостовых, дом 11, корпус 2",15109
1324,345817,24.02.2022,25.07.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1325,345818,24.02.2022,18.07.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1326,345820,13.04.2022,30.08.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1327,345821,18.05.2022,21.11.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1328,345819,11.04.2022,26.08.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1329,353409,14.09.2022,29.11.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1330,430641,10.06.2022,16.12.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1331,430636,28.03.2022,28.10.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1332,430637,21.03.2022,18.07.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1333,430638,16.05.2022,26.10.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1334,430639,26.04.2022,26.08.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1335,430640,06.06.2022,07.11.2022,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1336,345824,03.02.2022,12.07.2022,район Ивановское,"город Москва, шоссе Энтузиастов, дом 100, корпус 7",30180
1337,345826,03.02.2022,12.07.2022,район Ивановское,"город Москва, шоссе Энтузиастов, дом 100, корпус 7",30180
1338,430643,03.03.2022,20.07.2022,район Ивановское,"город Москва, шоссе Энтузиастов, дом 100, корпус 7",30180
1339,430642,21.02.2022,12.07.2022,район Ивановское,"город Москва, шоссе Энтузиастов, дом 100, корпус 7",30180
1340,345845,16.02.2022,28.06.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1341,345846,07.02.2022,22.04.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1342,345849,24.05.2022,03.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1343,345850,14.03.2022,22.04.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1344,345851,25.04.2022,09.09.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1345,345848,25.04.2022,12.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1346,430644,25.02.2022,25.04.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1347,345902,24.05.2022,01.10.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1348,345903,22.02.2022,20.04.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1349,345904,24.05.2022,01.10.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1350,345906,24.05.2022,12.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1351,345907,04.05.2022,31.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1352,345908,27.05.2022,22.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1353,345909,04.05.2022,13.10.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1354,345905,22.02.2022,20.04.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1355,430652,22.02.2022,20.04.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1356,346049,14.02.2022,15.07.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1357,346051,11.05.2022,28.11.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1358,346050,26.04.2022,29.11.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1359,430685,04.05.2022,16.09.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1360,430682,03.02.2022,23.05.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1361,430683,19.04.2022,02.08.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1362,430684,03.02.2022,23.05.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1363,430681,24.01.2022,23.05.2022,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1364,346057,20.05.2022,19.09.2022,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Бориса Жигулёнкова, дом 4",7756
1365,346058,23.05.2022,17.08.2022,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Бориса Жигулёнкова, дом 4",7756
1366,346060,20.05.2022,07.11.2022,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Бориса Жигулёнкова, дом 4",7756
1367,346061,04.04.2022,16.09.2022,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Бориса Жигулёнкова, дом 4",7756
1368,346059,22.04.2022,04.10.2022,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Бориса Жигулёнкова, дом 4",7756
1369,368047,04.03.2022,25.05.2022,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Бориса Жигулёнкова, дом 4",7756
1370,346093,15.02.2022,12.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, шоссе Энтузиастов, дом 100, корпус 6",30179
1371,346095,15.02.2022,12.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, шоссе Энтузиастов, дом 100, корпус 6",30179
1372,430708,03.03.2022,20.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, шоссе Энтузиастов, дом 100, корпус 6",30179
1373,430707,25.02.2022,12.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, шоссе Энтузиастов, дом 100, корпус 6",30179
1374,364902,13.05.2022,12.07.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Заводской проезд, дом 13",7925
1375,364906,01.08.2022,27.12.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Заводской проезд, дом 13",7925
1376,364904,28.02.2022,29.06.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Заводской проезд, дом 13",7925
1377,364905,28.03.2022,12.07.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Заводской проезд, дом 13",7925
1378,364903,03.02.2022,11.04.2022,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Заводской проезд, дом 13",7925
1379,364948,25.04.2022,15.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1380,364949,04.02.2022,04.05.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1381,364950,25.04.2022,15.08.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1382,364951,07.02.2022,04.05.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1383,364957,26.04.2022,15.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1384,364953,08.02.2022,05.05.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1385,364954,04.03.2022,14.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1386,364955,16.05.2022,20.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1387,364956,04.03.2022,05.05.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1388,364952,28.03.2022,15.07.2022,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1389,365042,13.05.2022,01.10.2022,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Бойцовая улица, дом 13, корпус 1",2346
1390,365126,04.05.2022,18.07.2022,район Преображенское,"город Москва, Халтуринская улица, дом 7А, корпус 2",27753
1391,365125,20.05.2022,03.10.2022,район Преображенское,"город Москва, Халтуринская улица, дом 7А, корпус 2",27753
